"","language_id","term_id","term","term_abbreviation","language_name","language_location","continent","field_worker_1","field_worker_2","field_worker_3","Unnamed..6","Unnamed..7"
"1017",49,6,"ops-inan","OP","Sepik Iwam","Papua New Guinea","Oceania","Sailas Yaumor and Jona Yhombwan","Kenneth J. Merrifield","William R. Merrifield","Iwam_DAT_new.txt","new"
"1018",49,7,"wabs-inan","WA","Sepik Iwam","Papua New Guinea","Oceania","Sailas Yaumor and Jona Yhombwan","Kenneth J. Merrifield","William R. Merrifield","Iwam_DAT_new.txt","new"
"1019",49,8,"siiyam","SI","Sepik Iwam","Papua New Guinea","Oceania","Sailas Yaumor and Jona Yhombwan","Kenneth J. Merrifield","William R. Merrifield","Iwam_DAT_new.txt","new"
"1020",49,9,"shu","SH","Sepik Iwam","Papua New Guinea","Oceania","Sailas Yaumor and Jona Yhombwan","Kenneth J. Merrifield","William R. Merrifield","Iwam_DAT_new.txt","new"
"1021",49,10,"suparnan","SU","Sepik Iwam","Papua New Guinea","Oceania","Sailas Yaumor and Jona Yhombwan","Kenneth J. Merrifield","William R. Merrifield","Iwam_DAT_new.txt","new"
"1022",50,1,"pje","P","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1023",50,2,"te","E","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1024",50,3,"je","J","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1025",50,4,"tsu","S","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1026",50,5,"lu","L","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1027",50,6,"upju","U","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1028",50,7,"tsjalam","T","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1029",50,8,"jasa","JA","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1030",50,9,"josca","JO","Jicaque","Honduras","North America","*","*","*","Jicaque_DAT_new.txt","new"
"1031",51,1,"muk","M","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1032",51,2,"minj-kimemb","K","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1033",51,3,"likan","L","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1034",51,4,"tund","T","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1035",51,5,"mosimb","S","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1036",51,6,"gach","G","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1037",51,7,"maym","Y","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1038",51,8,"anjerj-ay","A","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1039",51,9,"walin","W","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1040",51,10,"jikiw","J","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1041",51,11,"sambiy-arjgin/sambiy-kas","B","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1042",51,12,"sapay","E","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1043",51,13,"kochir-kas","H","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1044",51,14,"milip","I","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1045",51,15,"waynal","U","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1046",51,16,"wilik","Q","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1047",51,17,"kim-anjani","V","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1048",51,18,"sirak","D","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1049",51,19,"kinak","N","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1050",51,20,"kayirjg","KY","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1051",51,21,"gambing","GJ","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1052",51,22,"gusay-kas","GK","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1053",51,23,"am","O","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1054",51,24,"kakiy","C","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1055",51,25,"tun","TN","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1056",51,26,"kirjak","KK","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1057",51,27,"pik-wip","PW","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1058",51,28,"nirrjg-kawan","NK","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1059",51,29,"kinal","KL","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1060",51,30,"gund","GD","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1061",51,31,"pik","PK","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1062",51,32,"man-pik","MP","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1063",51,33,"mon-kas","MK","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1064",51,34,"singiy","SI","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1065",51,35,"ninim","NI","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1066",51,36,"nolim","NO","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1067",51,37,"yolow","YO","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1068",51,38,"takay","TK","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1069",51,39,"jinjimb","JI","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1070",51,40,"maling-kas","MA","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1071",51,41,"maling-pambil","MA","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1072",51,42,"nikim","NM","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1073",51,43,"yindik-gambinj","YG","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1074",51,44,"tun-silikip","TN","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1075",51,45,"tomb","TO","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1076",51,46,"nin","NN","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1077",51,47,"takip","TP","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1078",51,48,"mes-kas","ME","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1079",51,49,"minj-kas-milip","MX","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1080",51,50,"mon-kas-milip","MK","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1081",51,51,"nigg-wilik","GG","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1082",51,52,"koyminmin","YM","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1083",51,53,"gambiy","GY","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1084",51,54,"nawim","NW","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1085",51,55,"kosip","KS","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1086",51,56,"kawomb","KW","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1087",51,57,"woray","WO","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1088",51,58,"parey","PY","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1089",51,59,"yirjgam","YI","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1090",51,60,"kum-gip","KG","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1091",51,61,"kamb-am","KA","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1092",51,62,"tun-silikip","TS","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1093",51,63,"wolipay","WP","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1094",51,64,"mon-kas-milip","MM","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1095",51,65,"ayndand","AY","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1096",51,66,"alnam","AL","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1097",51,67,"pinuw","PI","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1098",51,68,"kirin","KI","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1099",51,69,"yunf","YU","Kalam","Papua New Guinea","Oceania","*","*","*","Kalam_DAT_new.txt","new"
"1100",52,1,"efeke","EF","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1101",52,2,"kaninkruke","KA","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1102",52,3,"koranke","KO","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1103",52,4,"kunke","KU","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1104",52,5,"krogronke","KR","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1105",52,6,"movege","MO","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1106",52,7,"osqpake","OS","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1107",52,8,"yafasi'na","YA","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1108",52,9,"hokonke","HO","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1109",52,10,"haninke","HA","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1110",52,11,"hinunke","HI","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1111",52,12,"fitu","FI","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1112",52,13,"higo'ge","HG","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1113",52,14,"kahef'a","KF","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1114",52,15,"agamunke","AG","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1115",52,16,"avoke","AV","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1116",52,17,"kanupase","KN","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1117",52,18,"taninke","TA","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1118",52,19,"tavatage","TV","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1119",52,20,"nunumeke","NU","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1120",52,21,"paseke","PS","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1121",52,22,"kasefake","KS","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1122",52,23,"masage","MS","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1123",52,24,"kepaseke","KE","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1124",52,25,"kipanke","KI","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1125",52,26,"kagu","KG","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1126",52,27,"tap","TP","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1127",52,28,"afu","AF","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1128",52,29,"vasage","VS","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1129",52,30,"pike","PK","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1130",52,31,"funemune","FN","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1131",52,32,"fumi","FU","Kamano-Kafe","Papua New Guinea","Oceania","*","*","*","Kamano-Kafe_DAT_new.txt","new"
"1132",53,1,"ikura","K","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1133",53,2,"iura","U","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1134",53,3,"ilyby","B","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1135",53,4,"iso","I","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1136",53,5,"tyre","T","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1137",53,6,"idy","Q","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1138",53,7,"dy","D","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1139",53,8,"lyby","L","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1140",53,9,"ura","U","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1141",53,10,"luru","R","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1142",53,11,"jyby","J","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1143",53,12,"si","S","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1144",53,13,"kura","K","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1145",53,14,"tyhy","H","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1146",53,15,"lyra","A","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1147",53,16,"bure","O","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1148",53,17,"tyny","Z","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1149",53,18,"na","N","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1150",53,19,"bryby","X","Karaja","Brazil","South America","*","*","*","Karaja_DAT_new.txt","new"
"1151",54,1,"klaut","KL","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1152",54,2,"se guo","SG","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1153",54,3,"kinege","KN","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1154",54,4,"yangu","JJ","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1155",54,5,"di suaki","DS","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1156",54,6,"kiki","KK","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1157",54,7,"bom","BB","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1158",54,8,"kuim","KU","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1159",54,9,"sung","SU","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1160",54,10,"blong","BL","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1161",54,11,"di nekuoy","NE","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1162",54,12,"woy","WO","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1163",54,13,"irobi","IR","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1164",54,14,"un mley","UN","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1165",54,15,"blou usum","BU","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1166",54,16,"kawoy","KS","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1167",54,17,"bu","UU","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1168",54,18,"ut knuim","UT","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1169",54,19,"weng","WE","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1170",54,20,"degit","DE","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1171",54,21,"wolu","LU","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1172",54,22,"win","WI","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1173",54,23,"negloug","NG","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1174",54,24,"sam","SM","Kemtuik","Indonesia","Asia","Jelly van de Wilden","Scott Merrifield","Scott Merrifield","Kemtuik_DAT_new.txt","new"
"1175",55,1,"dzamda","J","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1176",55,2,"bhra","R","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1177",55,3,"lal","L","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1178",55,4,"nia","N","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1179",55,5,"gulala","G","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1180",55,6,"tapsra","T","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1181",55,7,"piwa","P","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1182",55,8,"dhawa","D","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1183",55,9,"kaa","K","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1184",55,10,"bhgwa","B","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1185",55,11,"urua","H","Kokoni","India","Asia","*","*","*","Kokni_DAT_new.txt","new"
"1186",56,1,"pipin","TS","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1187",56,2,"bombon","BB","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1188",56,3,"maman","AF","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1189",56,4,"yaankal","GA","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1190",56,5,"kikal","CD","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1191",56,6,"kinimbilik","BK","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1192",56,7,"diyun","DC","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1193",56,8,"siin","SD","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1194",56,9,"tintin","TT","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1195",56,10,"ntikpinyun","WE","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1196",56,11,"nipiituur","PT","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1197",56,12,"choy","CH","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1198",56,13,"nituur","TU","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1199",56,14,"kunii","BA","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1200",56,15,"waewae","WW","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1201",56,16,"nkonyun","KO","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1202",56,17,"puichar","CR","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1203",56,18,"piyilepaar","PP","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1204",56,19,"pupuk","WR","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1205",56,20,"gungun","GG","Konkomba","Ghana","Africa","M. A. Langdon","Ken Merrifield","Ken Merrifield","Konkomba_DAT_new.txt","new"
"1206",57,1,"orinj","O","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1207",57,2,"pingk","P","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1208",57,3,"pepul","PP","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1209",57,4,"peipul","PP","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1210",57,5,"blu","BL","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1211",57,6,"grin","G","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1212",57,7,"blek","B","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1213",57,8,"wait","W","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1214",57,9,"yela","Y","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1215",57,10,"red","R","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1216",57,11,"bran","BR","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1217",57,12,"bran","BR","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1218",57,13,"bran","BR","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1219",57,14,"grei","GR","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1220",57,15,"straberi","S","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1221",57,16,"dak","D","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1222",57,17,"lait","L","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1223",57,18,"silva","SI","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1224",57,19,"kalad","K","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1225",57,20,"djaklat","DJ","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1226",57,21,"shaini","SH","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1227",57,22,"dakblu","B2","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1228",57,23,"dakwan","DW","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1229",57,24,"dakgrin","DG","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1230",57,25,"shaini","SH","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1231",57,26,"grinblu","GB","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1232",57,27,"laitblu","B3","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1233",57,28,"dakblek","DB","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1234",57,29,"laitorinj","LO","Kriol","Belize","North America","*","*","*","Kriol_DAT_new.txt","new"
"1235",58,1,"janbal","A","Kuku-Yalanji","Australia","Oceania","*","*","*","Kuku-Yalanji_DAT_new.txt","new"
"1236",58,2,"dayirr","D","Kuku-Yalanji","Australia","Oceania","*","*","*","Kuku-Yalanji_DAT_new.txt","new"
"1237",58,3,"ngumbu","G","Kuku-Yalanji","Australia","Oceania","*","*","*","Kuku-Yalanji_DAT_new.txt","new"
